user_id,age,monthly_spend,plan_tier,is_active,email,first_name,last_name,gender,country,state_province,city,primary_device,subscription_start_date,created_at
user_01694,36.0,20.18,3,1,boydaaron@example.net,Thomas,Tucker,Male,USA,Virginia,Georgefort,Laptop,2024-07-13,2024-01-01 11:29:08.018165
user_01710,31.0,14.69,3,1,sandovalmatthew@example.com,Michelle,Garcia,Male,Canada,Quebec,Lake David,Tablet,2023-04-23,2023-03-24 15:44:32.423570
user_01713,41.0,20.3,3,1,michaelnguyen@example.com,Alexandra,Martin,Female,USA,Ohio,Donaldburgh,Smart TV,2023-11-19,2025-04-27 15:15:03.345902
user_01714,20.0,18.44,3,0,peter98@example.com,Amanda,Holder,Male,USA,Michigan,Stephensonmouth,Tablet,2022-09-19,2024-08-06 00:53:42.878742
user_01722,25.0,2.32,2,0,amanda70@example.org,Patricia,Byrd,Female,USA,Florida,Brandishire,Tablet,2025-06-17,2023-05-30 22:34:53.766008
user_01731,42.0,21.8,3,1,lauradavis@example.net,Michael,Gomez,Male,USA,Virginia,Lake Anthonyfort,Laptop,2022-11-07,2025-04-19 20:40:52.082981
user_01732,10.0,26.17,4,0,richard18@example.net,Stephanie,Harris,Female,USA,Missouri,West Laurie,Mobile,2024-01-02,2023-03-25 22:13:38.765311
user_01753,47.0,5.66,2,0,skirby@example.com,David,Jackson,Male,USA,Tennessee,North Robertland,Gaming Console,2023-03-14,2023-12-21 03:36:55.402704
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01756,27.0,17.41,4,0,christopher42@example.net,Lawrence,Ayala,Female,USA,Washington,South Gary,Desktop,2024-09-21,2024-07-24 12:44:25.884428
user_01759,40.0,7.65,2,0,kiddmelissa@example.org,Katherine,Cox,Female,USA,Maryland,Lake Katrina,Tablet,2023-03-23,2025-06-30 23:50:51.493289
user_01799,43.0,1.36,1,0,hsmith@example.com,Kimberly,King,Female,USA,Virginia,New Jacquelinefort,Smart TV,2023-05-10,2023-05-29 09:27:21.174674
user_01802,16.0,31.65,3,0,shawn69@example.org,James,Myers,,USA,Virginia,Taylorfurt,Mobile,2023-12-29,2024-08-08 17:15:02.540059
user_01804,32.0,6.53,2,0,lindsey68@example.net,Timothy,Martinez,Female,USA,North Carolina,Moorefort,Desktop,2025-01-18,2022-09-21 03:56:53.022326
user_01818,25.0,9.84,1,1,darrellarmstrong@example.org,Catherine,Bryant,Male,Canada,Saskatchewan,South Rebecca,Gaming Console,2025-06-11,2023-03-25 23:28:10.330829
user_01819,25.0,9.2,3,0,jacobpitts@example.com,Angela,Smith,Male,USA,Ohio,Lake David,Desktop,2024-10-12,2024-12-23 23:14:28.159763
user_01833,41.0,32.16,4,0,richard88@example.net,Karen,Reilly,Male,USA,Indiana,Gonzalezstad,Tablet,2025-07-17,2025-03-04 13:44:56.869756
user_01843,36.0,3.55,1,0,andrew52@example.com,Jacob,Johnson,Female,Canada,Manitoba,Cookfort,Tablet,2024-01-11,2025-05-30 14:59:43.098646
user_01843,36.0,3.55,1,0,andrew52@example.com,Jacob,Johnson,Female,Canada,Manitoba,Cookfort,Tablet,2024-01-11,2025-05-30 14:59:43.098646
user_01853,30.0,5.4,3,0,ldyer@example.net,Joseph,Little,Male,USA,Georgia,New Maria,Mobile,2025-02-27,2024-01-17 14:41:02.632393
user_01853,30.0,5.4,3,0,ldyer@example.net,Joseph,Little,Male,USA,Georgia,New Maria,Mobile,2025-02-27,2024-01-17 14:41:02.632393
user_01858,29.0,16.94,2,0,rpeck@example.com,Mitchell,Martinez,Female,USA,Indiana,Port Keith,Smart TV,2024-01-12,2024-06-07 16:47:43.480763
user_01884,38.0,12.95,3,1,teresadiaz@example.org,Kathleen,Smith,Male,USA,Illinois,Alyssashire,Mobile,2025-06-28,2023-07-31 14:04:13.820209
user_01885,33.0,24.78,2,0,mperkins@example.org,Jasmin,Johnson,Female,USA,Texas,South Frances,Tablet,2024-10-31,2024-06-21 06:29:21.997756
user_01886,29.0,11.54,4,0,berrydouglas@example.org,Casey,Morris,Male,Canada,Saskatchewan,Port Leslieton,Tablet,2023-02-26,2024-11-28 21:55:00.768358
user_01891,32.0,9.34,2,0,stonejennifer@example.com,Bradley,Padilla,Male,USA,Arizona,Mariamouth,Desktop,2025-05-18,2023-12-27 20:44:47.573377
user_01896,45.0,15.65,1,0,kdominguez@example.net,Veronica,Hernandez,Female,Canada,Nova Scotia,East Michealbury,Laptop,2024-12-22,2023-08-23 10:35:57.811420
user_01896,45.0,15.65,1,0,kdominguez@example.net,Veronica,Hernandez,Female,Canada,Nova Scotia,East Michealbury,Laptop,2024-12-22,2023-08-23 10:35:57.811420
user_01901,44.0,0.99,2,0,megan26@example.net,Brian,Rowe,Male,Canada,Nova Scotia,Timothyville,Desktop,2023-02-22,2023-10-18 21:34:13.053041
user_01910,47.0,20.89,1,0,sdean@example.org,Elizabeth,Smith,Female,USA,Massachusetts,Sanchezport,Laptop,2023-05-31,2025-04-29 12:56:27.072665
user_01917,31.0,13.48,3,0,ebonybryant@example.net,Stacy,Gentry,Other,USA,Ohio,Heathershire,Tablet,2025-07-28,2023-02-28 18:41:47.198897
user_01920,31.0,15.78,2,0,cmarsh@example.com,Anthony,Montgomery,Male,Canada,Quebec,Bowmanchester,Smart TV,2025-04-25,2022-09-28 20:07:41.890299
user_01926,22.0,29.9,1,1,donna99@example.com,Kimberly,Gray,,USA,Pennsylvania,Martinezland,Gaming Console,2024-03-23,2025-01-08 15:34:37.300096
user_01968,46.0,10.38,1,1,carloslee@example.net,Stephanie,Huber,Other,USA,Texas,Jayfort,Mobile,2023-09-01,2024-01-07 01:47:13.344406
user_01975,26.0,2.77,3,1,landerson@example.net,Stephanie,Fernandez,Female,Canada,Manitoba,Katieberg,Desktop,2023-07-06,2024-07-16 17:08:13.792910
user_01981,44.0,3.48,2,1,ebranch@example.org,Adam,Ellis,Other,USA,Ohio,West Jimport,Mobile,2023-08-10,2023-09-24 03:56:53.922012
user_01989,31.0,11.43,3,0,usmith@example.com,Barbara,Morales,Male,Canada,Ontario,Scottfurt,Laptop,2025-05-07,2024-11-03 20:55:13.763370
user_01989,31.0,11.43,3,0,usmith@example.com,Barbara,Morales,Male,Canada,Ontario,Scottfurt,Laptop,2025-05-07,2024-11-03 20:55:13.763370
user_01993,31.0,19.99,1,0,breannasanchez@example.org,John,Davis,Male,USA,North Carolina,East Lori,Mobile,2022-11-28,2024-12-27 17:03:39.772792
user_01997,42.0,28.17,4,1,hamptonsabrina@example.com,Joseph,Villa,Female,USA,New York,Fisherburgh,Desktop,2023-10-07,2022-12-31 14:37:40.912875
user_02018,24.0,6.01,3,0,james08@example.com,Donna,Walton,Male,USA,Washington,Mcdanieltown,Desktop,2025-06-09,2024-02-08 06:19:38.885900
user_02028,61.0,2.86,1,1,vbennett@example.org,Sheila,Moreno,Female,USA,Maryland,Port Michelle,Laptop,2022-12-04,2023-07-11 14:38:50.576348
user_02034,31.0,17.12,1,0,latoya19@example.net,Kimberly,Ortega,Male,USA,New York,Morrismouth,Tablet,2024-03-02,2023-01-29 13:37:29.607212
user_02037,34.0,26.35,2,0,bradfordamy@example.org,Alex,Davis,Male,Canada,Ontario,Port Jamestown,Gaming Console,2025-04-09,2024-03-10 08:44:22.014958
user_02039,38.0,10.22,4,1,gknight@example.net,Stephanie,Martin,Female,USA,Tennessee,South Joannatown,Desktop,2024-06-27,2025-05-29 02:01:16.230454
user_02040,31.0,12.62,2,0,sloancory@example.com,Holly,Flynn,Female,Canada,Nova Scotia,Gonzalesland,Mobile,2022-12-21,2024-10-19 11:39:17.912655
user_02046,26.0,8.18,2,0,christianrobert@example.org,Joseph,Wilson,Female,USA,Maryland,West Raymondborough,Mobile,2025-03-25,2023-02-13 01:41:47.003143
user_02048,42.0,14.77,3,0,josephroberts@example.org,Chris,Morgan,Female,USA,Florida,Victoriamouth,Laptop,2024-07-05,2024-11-18 15:14:39.219197
user_02063,19.0,15.24,3,0,xmorse@example.com,Paula,Hutchinson,Female,USA,Texas,Jessicaberg,Gaming Console,2022-10-24,2025-06-01 12:25:55.539970
user_02064,13.0,15.51,1,0,lellis@example.net,Christopher,Trujillo,Male,USA,North Carolina,Port Timothy,Tablet,2024-06-12,2023-07-28 04:45:58.661052
user_02088,32.0,30.11,2,1,soliver@example.org,Lauren,Lloyd,Male,USA,Pennsylvania,East Melissaburgh,Desktop,2023-03-12,2024-11-04 11:41:32.992284
user_02093,49.0,13.72,1,1,elizabethrodriguez@example.org,Jennifer,Martinez,Male,USA,New York,Robertville,Gaming Console,2022-09-22,2022-10-01 19:16:42.954350
user_02100,30.0,7.14,2,0,bphelps@example.org,Frank,Gonzalez,Male,USA,New York,West Kim,Laptop,2025-07-18,2023-09-03 06:42:59.511566
user_02169,40.0,8.65,3,0,morrisamber@example.net,Mark,Payne,Male,Canada,Quebec,East Jaytown,Tablet,2025-07-26,2024-09-02 11:05:53.835838
user_02219,30.0,30.97,3,0,abruce@example.org,Diane,Gordon,Female,USA,Ohio,Theresaton,Desktop,2023-06-02,2024-07-28 04:10:19.362934
user_02221,21.0,23.91,1,1,paul05@example.net,Emily,Coleman,,USA,Washington,South Scottborough,Desktop,2023-01-29,2024-03-31 16:16:54.984031
user_02221,21.0,23.91,1,1,paul05@example.net,Emily,Coleman,,USA,Washington,South Scottborough,Desktop,2023-01-29,2024-03-31 16:16:54.984031
user_02235,48.0,9.81,3,1,sara62@example.com,Jesse,Cline,Female,Canada,Prince Edward Island,Rodriguezmouth,Smart TV,2024-05-13,2023-10-09 12:14:01.175396
user_02268,45.0,38.92,1,0,garciadavid@example.org,Mercedes,Gibson,Female,USA,New Jersey,West Theodore,Smart TV,2023-08-28,2023-05-14 10:34:44.549471
user_02281,32.0,17.89,2,0,christopher42@example.com,Jacob,Stewart,Female,Canada,Manitoba,Lake Tracy,Tablet,2023-02-15,2024-08-13 00:48:33.657516
user_02292,24.0,9.96,3,0,kathyhall@example.org,Jennifer,Duarte,Male,USA,Washington,Juliatown,Gaming Console,2024-01-21,2025-02-09 14:19:25.670993
user_02311,42.0,35.54,3,0,taylormichael@example.net,Heidi,Richardson,Prefer not to say,USA,California,Christineton,Laptop,2023-12-17,2022-12-25 21:48:37.761497
user_02326,45.0,33.24,2,0,lbrown@example.com,Samuel,Carter,Female,USA,Indiana,Port Michael,Tablet,2022-10-27,2023-09-12 12:30:58.002354
user_02331,22.0,25.77,3,1,maria11@example.net,Victoria,Frye,Female,USA,Maryland,North Patriciabury,Gaming Console,2024-09-15,2024-06-02 19:49:41.245675
user_02334,35.0,24.55,3,1,melissa18@example.org,Kimberly,Leon,Female,USA,Pennsylvania,South Brianside,Gaming Console,2025-06-05,2024-08-07 11:29:18.112387
user_02335,44.0,13.14,2,0,renee08@example.org,Travis,Jefferson,Female,USA,Arizona,West Josephport,Laptop,2025-04-16,2024-10-29 03:13:23.870416
user_02365,49.0,0.67,3,1,dhardin@example.net,Paul,Garcia,Male,Canada,Ontario,South Jacquelinechester,Gaming Console,2022-10-02,2024-06-29 07:21:18.902102
user_02365,49.0,0.67,3,1,dhardin@example.net,Paul,Garcia,Male,Canada,Ontario,South Jacquelinechester,Gaming Console,2022-10-02,2024-06-29 07:21:18.902102
user_02393,45.0,6.38,3,1,iphelps@example.net,Susan,Day,Male,Canada,Quebec,East Chad,Smart TV,2024-04-22,2022-10-20 02:55:28.020990
user_02421,53.0,28.0,2,0,lisahernandez@example.net,Dylan,King,Male,USA,Missouri,Lake Jamesstad,Gaming Console,2024-12-16,2023-07-26 03:52:17.699645
user_02422,36.0,2.18,3,1,andreahenry@example.org,Andrew,Fletcher,Female,USA,Arizona,Jenniferton,Tablet,2024-12-05,2024-06-04 20:33:52.279593
user_02427,29.0,24.36,2,0,vowen@example.com,Megan,Conner,Male,USA,Tennessee,Lindsaymouth,Gaming Console,2023-01-22,2025-05-14 13:00:00.408777
user_02427,29.0,24.36,2,0,vowen@example.com,Megan,Conner,Male,USA,Tennessee,Lindsaymouth,Gaming Console,2023-01-22,2025-05-14 13:00:00.408777
user_02448,45.0,10.72,3,0,jeremy76@example.com,Johnny,Sharp,Male,USA,Tennessee,Lake Rebeccamouth,Smart TV,2023-08-06,2025-03-06 08:46:14.694604
user_02453,41.0,18.04,3,0,wmendez@example.net,Angela,Griffin,Male,USA,Georgia,Port Melanie,Smart TV,2024-06-09,2022-08-31 21:19:00.583004
user_02457,45.0,18.51,1,0,callahananna@example.net,Kimberly,Moreno,Prefer not to say,USA,Arizona,Port Michelleborough,Mobile,2025-06-30,2023-03-31 09:02:56.311731
user_02515,28.0,18.43,1,1,uhogan@example.com,Mary,Wheeler,Male,USA,North Carolina,North Anthony,Gaming Console,2022-10-28,2024-11-14 20:31:11.793427
user_02530,44.0,21.67,2,0,angela08@example.net,Nicole,Rodriguez,Male,USA,Indiana,West Kevinbury,Tablet,2023-10-11,2024-08-18 17:08:34.803403
user_02543,53.0,36.68,3,1,jorge70@example.net,Adrian,Gomez,,USA,Virginia,Feliciahaven,Tablet,2024-01-15,2023-07-11 09:02:53.611772
user_02544,25.0,21.88,4,1,darin83@example.org,Stephen,Simpson,Male,USA,Virginia,West Catherine,Gaming Console,2024-06-30,2025-05-07 07:33:13.399533
user_02568,43.0,11.75,3,1,mark42@example.org,Elizabeth,Wilkerson,Female,USA,Michigan,Charlesmouth,Smart TV,2024-09-27,2024-02-23 15:04:49.886269
user_02571,47.0,13.48,2,1,fernandezjaime@example.net,Cynthia,Swanson,,USA,North Carolina,Lake Kristinmouth,Desktop,2024-07-28,2025-07-25 22:22:30.814770
user_02590,39.0,13.08,3,0,manuel98@example.net,Jasmine,Gonzalez,Male,USA,Massachusetts,Jameshaven,Desktop,2022-10-11,2023-02-01 03:41:05.391451
user_02632,30.0,13.48,4,1,bwilliams@example.com,Morgan,Shaw,Female,USA,Michigan,Davidstad,Gaming Console,2023-09-01,2024-11-07 20:15:37.644895
user_02633,55.0,12.93,1,0,john04@example.net,Connie,Norris,Other,USA,Indiana,New Nicole,Mobile,2024-10-28,2025-07-11 23:23:21.463621
user_02633,55.0,12.93,1,0,john04@example.net,Connie,Norris,Other,USA,Indiana,New Nicole,Mobile,2024-10-28,2025-07-11 23:23:21.463621
user_02648,47.0,7.51,3,0,qgonzalez@example.net,Tony,Gonzales,Male,USA,Virginia,North Michaelside,Mobile,2023-03-02,2023-08-12 02:59:15.203772
user_02653,44.0,13.48,2,1,wendymendoza@example.org,Michael,Holmes,Female,Canada,Prince Edward Island,North Angela,Gaming Console,2022-11-02,2024-12-07 03:06:16.169722
user_02656,10.0,20.19,3,0,stacy67@example.com,Kelly,Sweeney,Male,USA,Georgia,Williamsville,Desktop,2022-08-04,2024-03-08 22:26:11.126713
user_02656,10.0,20.19,3,0,stacy67@example.com,Kelly,Sweeney,Male,USA,Georgia,Williamsville,Desktop,2022-08-04,2024-03-08 22:26:11.126713
user_02666,41.0,34.3,1,1,davidsmith@example.net,Arthur,Watson,Male,USA,Illinois,Port Crystal,Smart TV,2023-08-30,2024-12-20 11:54:49.850810
user_02666,41.0,34.3,1,1,davidsmith@example.net,Arthur,Watson,Male,USA,Illinois,Port Crystal,Smart TV,2023-08-30,2024-12-20 11:54:49.850810
user_02680,37.0,23.25,2,0,jennifer52@example.net,Jonathan,Taylor,Male,USA,Missouri,Gonzalezside,Tablet,2023-01-04,2025-05-13 21:47:49.407369
user_02695,40.0,14.65,3,0,xgonzalez@example.com,Edward,Nixon,Female,USA,Indiana,Lake Isaacside,Laptop,2023-09-24,2023-05-13 03:08:35.310134
user_02703,23.0,17.12,1,1,jessicatucker@example.com,Amber,Johnson,Male,USA,Virginia,Rollinsfort,Gaming Console,2025-06-14,2022-12-10 10:59:27.751219
user_02710,38.0,6.62,2,1,lwhite@example.org,Candice,Farmer,Prefer not to say,Canada,Prince Edward Island,West John,Laptop,2022-10-18,2023-07-31 00:58:26.056150
user_02727,48.0,10.76,3,0,wendy17@example.org,Patricia,Hall,Prefer not to say,USA,New Jersey,Joseland,Desktop,2025-03-14,2023-04-26 10:46:28.050777
user_02749,24.0,3.91,2,0,christopherreyes@example.org,Elizabeth,Nixon,Female,USA,Florida,Murrayhaven,Laptop,2024-08-10,2024-03-21 04:07:44.626366
user_02751,27.0,45.81,3,0,obrienerin@example.com,Renee,Benson,Prefer not to say,USA,Tennessee,New Tina,Desktop,2023-01-27,2024-07-30 03:34:26.696758
user_02752,29.0,13.48,3,0,tammy20@example.org,Thomas,Dean,Female,Canada,British Columbia,Alejandroton,Gaming Console,2024-07-19,2024-11-20 14:27:47.444705
user_02752,29.0,13.48,3,0,tammy20@example.org,Thomas,Dean,Female,Canada,British Columbia,Alejandroton,Gaming Console,2024-07-19,2024-11-20 14:27:47.444705
user_02778,53.0,23.65,2,0,julian43@example.com,Cassandra,Perry,Female,Canada,Prince Edward Island,Thomaston,Tablet,2025-07-02,2025-07-24 14:49:25.239848
user_02778,53.0,23.65,2,0,julian43@example.com,Cassandra,Perry,Female,Canada,Prince Edward Island,Thomaston,Tablet,2025-07-02,2025-07-24 14:49:25.239848
user_02816,94.0,19.29,1,1,davidwilson@example.net,Anita,Sawyer,Male,USA,New York,Codyton,Laptop,2025-05-09,2024-11-14 07:38:29.188906
user_02824,57.0,3.21,3,1,meadowsdana@example.com,David,Evans,Female,Canada,Alberta,Vanessamouth,Tablet,2024-10-13,2023-08-15 04:29:29.740993
user_02825,56.0,12.67,1,0,sanchezlisa@example.net,Daniel,Scott,Male,Canada,Newfoundland and Labrador,Lake Megan,Laptop,2024-11-22,2025-05-26 01:42:07.308494
user_02827,26.0,7.48,1,0,moorecraig@example.com,Paul,Sherman,Male,USA,Ohio,Rachelborough,Gaming Console,2025-07-14,2022-12-30 13:57:53.797074
user_02828,31.0,18.59,1,0,kristine53@example.org,Paul,Odom,Female,USA,Washington,Kayleestad,Desktop,2024-05-25,2024-07-31 05:15:39.125329
user_02833,32.0,11.19,1,1,kboyer@example.com,Robert,Neal,Female,Canada,Ontario,West Johnton,Mobile,2023-08-09,2025-07-25 13:47:32.804084
user_02855,29.0,15.34,2,0,vbrennan@example.net,Tony,Harris,Male,USA,New Jersey,Port Christinamouth,Desktop,2024-04-17,2023-04-22 06:21:14.896680
user_02856,55.0,7.92,2,1,brhodes@example.org,Matthew,Farley,Female,USA,North Carolina,Bryanhaven,Tablet,2023-07-19,2024-06-19 00:53:17.305359
user_02856,55.0,7.92,2,1,brhodes@example.org,Matthew,Farley,Female,USA,North Carolina,Bryanhaven,Tablet,2023-07-19,2024-06-19 00:53:17.305359
user_02870,36.0,10.22,3,1,jross@example.net,Robert,Hernandez,Female,USA,Maryland,Kevinmouth,Desktop,2024-11-01,2024-10-01 08:49:11.283513
user_02877,60.0,27.76,3,1,thompsonbarbara@example.net,Melissa,Vasquez,Other,Canada,Nova Scotia,Lake Michellefort,Desktop,2022-08-03,2024-07-11 15:42:30.342246
user_02878,55.0,35.96,2,0,jilltorres@example.org,William,Rush,Other,Canada,British Columbia,East Catherinefort,Mobile,2023-11-05,2023-11-10 06:06:27.032364
user_02922,35.0,8.86,3,1,amanda38@example.com,Patrick,Sosa,Male,Canada,Manitoba,New Phillip,Desktop,2025-02-13,2024-03-11 09:19:23.189933
user_02925,24.0,43.12,3,0,nwhite@example.com,Marissa,Brown,Female,Canada,New Brunswick,Lake Paul,Smart TV,2023-07-31,2023-05-15 08:36:36.609851
user_02932,20.0,12.92,4,0,gregory44@example.net,Makayla,Roberts,Male,Canada,Newfoundland and Labrador,Robertshaven,Gaming Console,2024-06-09,2024-04-09 18:51:53.234622
user_02934,61.0,13.48,3,1,bentleyryan@example.net,Teresa,Harrison,Female,USA,Tennessee,Chanchester,Smart TV,2022-08-20,2024-07-31 03:15:21.937227
user_02938,25.0,13.21,4,0,wlee@example.com,Cheryl,Clark,Female,USA,Wisconsin,North Austin,Tablet,2023-12-02,2023-05-01 02:06:20.363137
user_02940,16.0,18.18,2,0,deankathleen@example.net,William,Greene,Prefer not to say,USA,Missouri,South Heatherchester,Smart TV,2025-05-26,2024-04-18 02:04:54.787256
user_02960,42.0,23.57,2,0,lorigutierrez@example.com,Steven,Cross,Female,USA,Michigan,Valentineview,Tablet,2025-05-29,2023-10-01 16:24:29.692146
user_02978,31.0,13.48,2,0,zmontoya@example.org,Shawn,Hoffman,,USA,Ohio,Riceside,Smart TV,2025-03-13,2025-06-18 03:06:39.921031
user_02981,25.0,35.44,1,0,patrick78@example.net,Dwayne,Hart,Male,Canada,Newfoundland and Labrador,Bethanytown,Gaming Console,2025-05-17,2023-11-06 01:07:43.804650
user_03003,29.0,18.71,2,0,lauriestein@example.org,Frank,Flores,Male,USA,North Carolina,New Jackie,Tablet,2023-03-02,2022-12-09 20:22:25.714314
user_03004,44.0,5.27,2,0,sfletcher@example.net,Tammy,Lopez,Female,USA,Georgia,Lake Joshua,Tablet,2025-01-28,2023-04-09 06:22:56.988285
user_03008,59.0,24.18,3,1,daniel87@example.com,John,Hill,Male,USA,Indiana,Alexandermouth,Laptop,2024-12-01,2024-07-25 01:54:51.119813
user_03015,37.0,30.32,2,0,sean73@example.com,Edward,Perez,Female,USA,Arizona,East Virginia,Desktop,2024-03-26,2023-11-01 18:32:27.720437
user_03024,47.0,6.84,2,0,hannahsmith@example.net,Joseph,Leblanc,Prefer not to say,Canada,Ontario,Smithchester,Laptop,2025-04-17,2024-01-30 23:29:31.331324
user_03025,31.0,13.48,1,0,jon54@example.net,Mark,Jones,Other,USA,North Carolina,West Lindseychester,Tablet,2023-03-21,2022-12-24 01:56:48.924089
user_03026,46.0,20.54,1,0,ubrock@example.net,Norma,Burch,Female,Canada,Quebec,Williamville,Tablet,2024-12-26,2023-03-01 20:39:53.657109
user_03035,18.0,13.48,2,0,hooddaniel@example.com,James,Burns,Female,Canada,Nova Scotia,Port Thomashaven,Mobile,2023-02-26,2023-01-11 10:29:34.079354
user_03042,43.0,8.41,3,1,christianjohnson@example.org,Frederick,Mcdonald,Prefer not to say,Canada,New Brunswick,South Heatherport,Gaming Console,2024-02-06,2022-08-14 18:41:09.580896
user_03050,39.0,20.32,4,0,scottalan@example.org,Mary,Rodriguez,Female,Canada,New Brunswick,South Katrina,Laptop,2023-05-21,2024-07-09 22:04:40.118965
user_03051,29.0,17.2,2,0,marcus18@example.net,Ronald,Brooks,Female,Canada,Alberta,South Sherry,Gaming Console,2023-07-07,2025-05-18 14:37:47.588344
user_03051,29.0,17.2,2,0,marcus18@example.net,Ronald,Brooks,Female,Canada,Alberta,South Sherry,Gaming Console,2023-07-07,2025-05-18 14:37:47.588344
user_03057,46.0,19.63,4,1,lbecker@example.org,Tonya,Chapman,Female,USA,Tennessee,Kimberlyfort,Tablet,2024-06-09,2022-10-02 12:14:40.139758
user_03063,54.0,7.8,3,0,maystimothy@example.net,Rhonda,Russell,Male,USA,Ohio,Kevinland,Laptop,2025-06-17,2025-05-22 00:57:49.627112
user_03074,5.0,13.44,2,0,laura71@example.com,Amanda,Jones,Female,USA,Ohio,Justinside,Smart TV,2025-01-08,2023-10-15 13:15:56.309414
user_03086,51.0,2.34,2,0,brivers@example.net,Tammy,Lane,Male,Canada,Alberta,Port Scottstad,Laptop,2023-04-16,2025-01-31 14:42:06.758680
user_03090,50.0,15.92,3,1,watsonamanda@example.net,Robert,Lucero,Male,Canada,Prince Edward Island,New Steven,Mobile,2022-11-30,2023-07-02 01:25:30.023514
user_03096,31.0,3.08,1,0,pedrocruz@example.org,Jasmine,Reed,Male,USA,Maryland,Lake Staceyview,Mobile,2024-02-18,2023-09-18 12:34:39.700019
user_03096,31.0,3.08,1,0,pedrocruz@example.org,Jasmine,Reed,Male,USA,Maryland,Lake Staceyview,Mobile,2024-02-18,2023-09-18 12:34:39.700019
user_03108,31.0,12.56,1,0,sharon70@example.org,Jason,Schneider,Other,USA,Arizona,East Markbury,Desktop,2023-05-30,2024-01-01 04:55:31.079785
user_03109,34.0,25.89,3,1,normanclifford@example.net,Jeffrey,Wolf,Male,USA,New Jersey,Phillipshaven,Laptop,2023-07-22,2023-02-13 18:51:35.768822
user_03111,18.0,5.75,3,0,nlee@example.org,Jared,Martin,Female,USA,Florida,South Aaronhaven,Laptop,2025-03-11,2025-01-30 12:14:44.871547
user_03151,27.0,3.45,2,0,christine41@example.net,Lindsey,Greene,Male,Canada,Ontario,Stanleyland,Laptop,2023-04-15,2024-06-26 15:22:29.158078
user_03177,49.0,11.92,1,1,kcarroll@example.net,David,Becker,Male,Canada,New Brunswick,East Thomasside,Smart TV,2023-02-27,2022-11-04 15:31:01.147479
user_03217,52.0,35.89,3,1,lindaanderson@example.com,Larry,Taylor,Male,USA,Florida,North Roger,Tablet,2024-06-03,2023-02-10 11:33:46.784177
user_03217,52.0,35.89,3,1,lindaanderson@example.com,Larry,Taylor,Male,USA,Florida,North Roger,Tablet,2024-06-03,2023-02-10 11:33:46.784177
user_03222,38.0,16.47,3,0,bwilson@example.com,Andrew,Miller,Female,Canada,Saskatchewan,Michaelville,Laptop,2024-01-25,2025-01-02 21:01:13.302666
user_03226,24.0,18.64,2,1,shepardheidi@example.org,Matthew,Diaz,Male,Canada,Alberta,East Johnton,Mobile,2025-03-02,2023-07-24 18:33:08.956035
user_03237,20.0,5.63,4,0,johnsonkevin@example.net,Jason,Anderson,Female,Canada,Prince Edward Island,East Erica,Mobile,2024-07-04,2023-09-15 16:52:28.437051
user_03245,31.0,18.67,1,0,ltucker@example.com,William,Watson,Female,Canada,Nova Scotia,Port Justinbury,Desktop,2025-06-14,2024-07-03 10:14:30.433560
user_03264,39.0,3.11,2,0,amyhernandez@example.com,Christopher,Watts,Female,USA,Illinois,New James,Mobile,2025-05-03,2024-10-29 18:34:10.992336
user_03266,30.0,25.8,2,0,smithholly@example.net,Doris,Lindsey,Female,USA,New York,East Bryan,Gaming Console,2024-10-24,2024-09-23 05:32:06.297012
user_03271,45.0,19.9,3,1,catherine63@example.org,Sally,Coleman,Female,USA,Wisconsin,Paulaside,Desktop,2024-12-18,2024-12-13 00:29:24.345608
user_03275,67.0,18.24,4,1,wellssabrina@example.com,Lindsay,Mendoza,,Canada,Prince Edward Island,Hansenmouth,Laptop,2025-05-15,2023-04-05 21:30:27.323315
user_03286,55.0,11.56,4,1,matthewfowler@example.org,Ann,Smith,Female,Canada,British Columbia,Tinafort,Smart TV,2025-03-12,2023-08-17 15:22:29.823173
user_03306,42.0,33.54,1,1,tommy20@example.com,Jeremiah,Mccann,Male,USA,Virginia,Chapmanmouth,Mobile,2024-09-02,2023-12-20 07:30:45.452546
user_03308,47.0,9.01,1,0,lwalker@example.org,William,Spencer,Male,USA,Arizona,Thomasshire,Mobile,2023-11-24,2024-10-21 17:14:44.744668
user_03313,17.0,18.18,1,0,gallowaytimothy@example.net,David,Brooks,Female,Canada,Manitoba,Simmonston,Tablet,2024-03-29,2022-12-24 17:22:10.810488
user_03328,41.0,8.92,4,1,srobinson@example.com,Jeanette,Rodriguez,Female,USA,Georgia,South Sarahland,Mobile,2023-06-04,2022-12-07 22:59:51.335590
user_03334,28.0,38.02,3,1,xochoa@example.com,Tiffany,Anderson,Female,USA,Wisconsin,Obrienstad,Mobile,2024-12-08,2025-03-27 10:05:30.879774
user_03336,53.0,9.6,3,0,cathywelch@example.net,Alan,Rosales,Prefer not to say,USA,Washington,West Shannon,Smart TV,2023-07-18,2023-06-16 20:04:49.318530
